subdistrict_name,state_name,fiber_length_km
Vaikom,KERALA,88.5267
Kottayam,KERALA,235.547
Changanassery,KERALA,94.7052
Kanjirappally,KERALA,69.2034
Cherthala,KERALA,112.3599
Ambalappuzha,KERALA,218.1739
Kuttanad,KERALA,140.3213
Karthikappally,KERALA,131.9034
Chengannur,KERALA,59.9445
Mavelikkara,KERALA,80.6141
Thiruvalla,KERALA,75.3328
Mallappally,KERALA,39.9511
Ranni,KERALA,93.8897
Kozhenchery,KERALA,171.1605
Adoor,KERALA,53.0311
Karunagappally,KERALA,65.3288
Kunnathur,KERALA,35.8058
Pathanapuram,KERALA,142.7033
Kottarakkara,KERALA,150.6112
Kollam,KERALA,365.3364
Chirayinkeezhu,KERALA,100.2551
Nedumangad,KERALA,179.4795
Thiruvananthapuram,KERALA,318.2643
Neyyattinkara,KERALA,161.1603
 ,LADAKH,0.0
Leh,LADAKH,0.0
Nubra,LADAKH,0.0
Khalsi,LADAKH,0.0
Sanku,LADAKH,0.0
Zanskar,LADAKH,0.0
 ,LADAKH,0.0
Kargil,LADAKH,0.0
Amini,LAKSHADWEEP,0.0
Bitra,LAKSHADWEEP,0.0
Chetlat,LAKSHADWEEP,0.0
Kiltan,LAKSHADWEEP,0.0
Kadmat,LAKSHADWEEP,0.0
Kavaratti,LAKSHADWEEP,0.0
Agatti,LAKSHADWEEP,0.0
Andrott,LAKSHADWEEP,0.0
Kalpeni,LAKSHADWEEP,0.0
Minicoy,LAKSHADWEEP,0.0
Vijaypur,MADHYA PRADESH,0.0
Beerpur,MADHYA PRADESH,0.0
Sheopur,MADHYA PRADESH,0.0
Badoda,MADHYA PRADESH,0.0
Karahal,MADHYA PRADESH,0.0
Ambah,MADHYA PRADESH,0.2594
Porsa,MADHYA PRADESH,11.4207
Morena,MADHYA PRADESH,1.5397
Joura,MADHYA PRADESH,4.7756
Kailaras,MADHYA PRADESH,0.0
Sabalgarh,MADHYA PRADESH,0.0
Ater,MADHYA PRADESH,141.3754
Bhind,MADHYA PRADESH,436.1878
Mehgaon,MADHYA PRADESH,260.6535
Gormi,MADHYA PRADESH,97.5159
Gohad,MADHYA PRADESH,359.0671
Ron,MADHYA PRADESH,80.4341
Mihona,MADHYA PRADESH,132.3038
Lahar,MADHYA PRADESH,259.3546
Gird,MADHYA PRADESH,119.24
Pichhore,MADHYA PRADESH,41.1372
Bhitarwar,MADHYA PRADESH,0.0
Chinour,MADHYA PRADESH,36.1657
Seondha,MADHYA PRADESH,188.9892
Indergarh,MADHYA PRADESH,222.1956
Datia,MADHYA PRADESH,395.736
Bhander,MADHYA PRADESH,208.9829
Pohri,MADHYA PRADESH,0.0
Shivpuri,MADHYA PRADESH,0.0
Narwar,MADHYA PRADESH,2.0401
Karera,MADHYA PRADESH,70.3258
Kolaras,MADHYA PRADESH,0.0
Badarwas,MADHYA PRADESH,0.0
Pichhore,MADHYA PRADESH,4.3631
Khaniyadhana,MADHYA PRADESH,0.0
Niwari,MADHYA PRADESH,0.0
Orchha,MADHYA PRADESH,3.2325
Prithvipur,MADHYA PRADESH,0.0
Jatara,MADHYA PRADESH,0.0
Mohangarh,MADHYA PRADESH,0.0
Palera,MADHYA PRADESH,40.0362
Baldeogarh,MADHYA PRADESH,25.6947
Khargapur,MADHYA PRADESH,26.8557
Tikamgarh,MADHYA PRADESH,8.6525
Gaurihar,MADHYA PRADESH,329.5599
Laundi,MADHYA PRADESH,192.3761
Chandla,MADHYA PRADESH,183.375
Nowgong,MADHYA PRADESH,182.379
Maharajpur,MADHYA PRADESH,195.1933
Chhatarpur,MADHYA PRADESH,725.6198
Rajnagar,MADHYA PRADESH,562.8474
Bada Malhera,MADHYA PRADESH,325.2028
Ghuwara,MADHYA PRADESH,107.6518
Bijawar,MADHYA PRADESH,485.5732
Buxwaha,MADHYA PRADESH,247.9014
Ajaigarh,MADHYA PRADESH,1.7163
Panna,MADHYA PRADESH,70.0249
Devendranagar,MADHYA PRADESH,0.0
Gunnor,MADHYA PRADESH,0.0
Amanganj,MADHYA PRADESH,12.0997
Pawai,MADHYA PRADESH,0.0
Shahnagar,MADHYA PRADESH,0.0
Raipura,MADHYA PRADESH,9.0152
Bina,MADHYA PRADESH,0.0
Khurai,MADHYA PRADESH,0.0
Malthon,MADHYA PRADESH,0.0
Banda,MADHYA PRADESH,54.2088
Shahgarh,MADHYA PRADESH,20.1657
Rahatgarh,MADHYA PRADESH,0.0
Sagar,MADHYA PRADESH,3.0601
Garhakota,MADHYA PRADESH,15.8237
Rehli,MADHYA PRADESH,0.0
Kesli,MADHYA PRADESH,23.6328
Deori,MADHYA PRADESH,60.3376
Hatta,MADHYA PRADESH,183.9795
Patera,MADHYA PRADESH,193.927
Batiyagarh,MADHYA PRADESH,166.3557
Patharia,MADHYA PRADESH,282.8454
Damoh,MADHYA PRADESH,600.4808
Jabera,MADHYA PRADESH,376.4685
Tendukheda,MADHYA PRADESH,346.5245
Raghurajnagar,MADHYA PRADESH,0.0
Majhgawan,MADHYA PRADESH,0.0
Birsinghpur,MADHYA PRADESH,0.0
Nagod,MADHYA PRADESH,0.0
Unchahara,MADHYA PRADESH,0.0
Rampur Baghelan,MADHYA PRADESH,0.0
Kotar,MADHYA PRADESH,0.0
Amarpatan,MADHYA PRADESH,0.0
Ramnagar,MADHYA PRADESH,0.0
Maihar,MADHYA PRADESH,0.0
Teonthar,MADHYA PRADESH,32.9417
Jawa,MADHYA PRADESH,0.0
Sirmour,MADHYA PRADESH,0.0
Mangawan,MADHYA PRADESH,0.0
Semaria,MADHYA PRADESH,0.0
Hanumana,MADHYA PRADESH,0.0
Mauganj,MADHYA PRADESH,0.0
Naigarhi,MADHYA PRADESH,15.8823
Huzur,MADHYA PRADESH,0.0
Raipur - Karchuliyan,MADHYA PRADESH,0.0
Gurh,MADHYA PRADESH,0.0
Bandhogarh,MADHYA PRADESH,0.0
Chandia,MADHYA PRADESH,0.0
Manpur,MADHYA PRADESH,0.0
Pali,MADHYA PRADESH,12.0136
Nowrozabad,MADHYA PRADESH,0.0
Jawad,MADHYA PRADESH,14.3426
Singoli,MADHYA PRADESH,2.023
Neemuch,MADHYA PRADESH,45.314
Jiran,MADHYA PRADESH,25.9766
Manasa,MADHYA PRADESH,0.0
Bhanpura,MADHYA PRADESH,0.0
Malhargarh,MADHYA PRADESH,0.0
Garoth,MADHYA PRADESH,0.0
Shamgarh,MADHYA PRADESH,0.0
Mandsaur,MADHYA PRADESH,0.0
Daloda,MADHYA PRADESH,0.0
Sitamau,MADHYA PRADESH,0.0
Suwasara,MADHYA PRADESH,15.5874
Piploda,MADHYA PRADESH,0.0
Jaora,MADHYA PRADESH,0.0
Alot,MADHYA PRADESH,0.0
Tal,MADHYA PRADESH,0.0
Sailana,MADHYA PRADESH,0.0
Bajna,MADHYA PRADESH,0.0
Rawti,MADHYA PRADESH,0.0
Ratlam,MADHYA PRADESH,8.4354
Khacharod,MADHYA PRADESH,0.0
Nagda,MADHYA PRADESH,0.0
Mahidpur,MADHYA PRADESH,0.0
Ghatiya,MADHYA PRADESH,0.0
Tarana,MADHYA PRADESH,10.6237
Ujjain,MADHYA PRADESH,20.17
Badnagar,MADHYA PRADESH,108.3369
Shajapur,MADHYA PRADESH,0.0
Gulana,MADHYA PRADESH,0.0
Shujalpur,MADHYA PRADESH,0.0
Kalapipal,MADHYA PRADESH,0.0
Tonk Khurd,MADHYA PRADESH,63.4013
Sonkatch,MADHYA PRADESH,179.8486
Dewas,MADHYA PRADESH,168.5291
Kannod,MADHYA PRADESH,30.5451
Satwas,MADHYA PRADESH,40.9843
Bagli,MADHYA PRADESH,201.6843
Hatpiplya,MADHYA PRADESH,103.0426
Khategaon,MADHYA PRADESH,41.0921
Badnawar,MADHYA PRADESH,469.7894
Sardarpur,MADHYA PRADESH,420.2672
Dhar,MADHYA PRADESH,1992.6108
Gandhwani,MADHYA PRADESH,348.7172
Kukshi,MADHYA PRADESH,526.3548
Dahi,MADHYA PRADESH,164.3231
Manawar,MADHYA PRADESH,514.4507
Dharampuri,MADHYA PRADESH,233.537
Depalpur,MADHYA PRADESH,34.5173
Hatod,MADHYA PRADESH,0.0
Sawer,MADHYA PRADESH,2.9352
Indore,MADHYA PRADESH,92.1336
Mhow,MADHYA PRADESH,90.6277
Barwaha,MADHYA PRADESH,0.0
Maheshwar,MADHYA PRADESH,50.2037
Kasrawad,MADHYA PRADESH,20.7805
Segaon,MADHYA PRADESH,0.0
Bhikangaon,MADHYA PRADESH,0.0
Khargone,MADHYA PRADESH,0.0
Gogaon,MADHYA PRADESH,0.0
Bhagwanpura,MADHYA PRADESH,0.0
Jhiranya,MADHYA PRADESH,0.0
Barwani,MADHYA PRADESH,10.0296
Pati,MADHYA PRADESH,9.6244
Thikri,MADHYA PRADESH,10.2466
Anjad,MADHYA PRADESH,21.3405
Rajpur,MADHYA PRADESH,18.109
Pansemal,MADHYA PRADESH,12.872
Niwali,MADHYA PRADESH,0.0
Sendhwa,MADHYA PRADESH,0.0
Varla,MADHYA PRADESH,0.0
Jirapur,MADHYA PRADESH,0.0
Khilchipur,MADHYA PRADESH,0.0
Rajgarh,MADHYA PRADESH,0.0
Biaora,MADHYA PRADESH,0.0
Sarangpur,MADHYA PRADESH,0.0
Narsinghgarh,MADHYA PRADESH,0.0
Pachore,MADHYA PRADESH,0.0
Lateri,MADHYA PRADESH,0.0
Sironj,MADHYA PRADESH,0.0
Kurwai,MADHYA PRADESH,0.0
Basoda,MADHYA PRADESH,0.0
Tyonda,MADHYA PRADESH,0.0
Nateran,MADHYA PRADESH,0.0
Shamshabad,MADHYA PRADESH,0.0
Gyaraspur,MADHYA PRADESH,0.0
Gulabganj,MADHYA PRADESH,0.0
Vidisha,MADHYA PRADESH,0.0
Berasia,MADHYA PRADESH,0.0
Huzur,MADHYA PRADESH,0.0
Sehore,MADHYA PRADESH,22.2493
Shyampur,MADHYA PRADESH,0.0
Ashta,MADHYA PRADESH,22.8871
Jawar,MADHYA PRADESH,17.9367
Ichhawar,MADHYA PRADESH,32.3632
Nasrullaganj,MADHYA PRADESH,0.0
Budni,MADHYA PRADESH,0.0
Rehti,MADHYA PRADESH,0.0
Raisen,MADHYA PRADESH,0.0
Gairatganj,MADHYA PRADESH,0.0
Begamganj,MADHYA PRADESH,0.0
Goharganj,MADHYA PRADESH,0.0
Baraily,MADHYA PRADESH,0.0
Badi,MADHYA PRADESH,0.0
Silwani,MADHYA PRADESH,0.0
Udaipura,MADHYA PRADESH,0.0
Bhainsdehi,MADHYA PRADESH,78.9185
Athner,MADHYA PRADESH,114.2301
Betul,MADHYA PRADESH,207.012
Chicholi,MADHYA PRADESH,52.8083
Ghoda Dongri,MADHYA PRADESH,82.1091
Shahpur,MADHYA PRADESH,66.4338
Multai,MADHYA PRADESH,203.9457
Amla,MADHYA PRADESH,191.2725
Khirkiya,MADHYA PRADESH,0.0
Sirali,MADHYA PRADESH,0.0
Harda,MADHYA PRADESH,0.0
Handiya,MADHYA PRADESH,0.0
Timarni,MADHYA PRADESH,0.0
Rehatgaon,MADHYA PRADESH,0.0
Seoni-Malwa,MADHYA PRADESH,0.0
Itarsi,MADHYA PRADESH,0.0
Hoshangabad,MADHYA PRADESH,0.0
Dolariya,MADHYA PRADESH,0.0
Babai,MADHYA PRADESH,0.0
Sohagpur,MADHYA PRADESH,0.0
Pipariya,MADHYA PRADESH,14.1263
Bankhedi,MADHYA PRADESH,0.0
Murwara,MADHYA PRADESH,0.0
Rithi,MADHYA PRADESH,0.0
Barhi,MADHYA PRADESH,0.0
Badwara,MADHYA PRADESH,0.0
Vijayraghavgarh,MADHYA PRADESH,0.0
Bahoriband,MADHYA PRADESH,0.0
Dhimarkheda,MADHYA PRADESH,0.0
Sihora,MADHYA PRADESH,9.6302
Majholi,MADHYA PRADESH,26.6447
Patan,MADHYA PRADESH,0.0
Shahpura,MADHYA PRADESH,0.0
Jabalpur,MADHYA PRADESH,0.0
Panagar,MADHYA PRADESH,0.0
Kundam,MADHYA PRADESH,0.0
Gotegaon,MADHYA PRADESH,0.0
Gadarwara,MADHYA PRADESH,0.0
Narsimhapur,MADHYA PRADESH,0.0
Kareli,MADHYA PRADESH,0.0
Tendukheda,MADHYA PRADESH,0.0
Shahpura,MADHYA PRADESH,0.0
Dindori,MADHYA PRADESH,14.4532
Niwas,MADHYA PRADESH,0.0
Narayanganj,MADHYA PRADESH,0.0
Mandla,MADHYA PRADESH,0.0
Ghughari,MADHYA PRADESH,0.0
Bichhiya,MADHYA PRADESH,0.0
Nainpur,MADHYA PRADESH,0.0
Tamia,MADHYA PRADESH,337.4767
Amarwara,MADHYA PRADESH,419.7462
Harrai,MADHYA PRADESH,407.3255
Chaurai,MADHYA PRADESH,302.2161
Jamai,MADHYA PRADESH,342.3611
Parasia,MADHYA PRADESH,173.6902
Umreth,MADHYA PRADESH,252.3246
Chhindwara,MADHYA PRADESH,630.2785
Mohkhed,MADHYA PRADESH,608.9057
Sausar,MADHYA PRADESH,337.971
Bichhua,MADHYA PRADESH,146.7368
Pandhurna,MADHYA PRADESH,379.9014
Lakhnadon,MADHYA PRADESH,9.6864
Chhapara,MADHYA PRADESH,9.0859
Ghansaur,MADHYA PRADESH,0.0
Dhanora,MADHYA PRADESH,0.0
Keolari,MADHYA PRADESH,5.2616
Seoni,MADHYA PRADESH,15.8677
Barghat,MADHYA PRADESH,0.0
Kurai,MADHYA PRADESH,0.5558
Katangi,MADHYA PRADESH,140.7656
Tirodi,MADHYA PRADESH,133.839
Waraseoni,MADHYA PRADESH,379.3132
Khairlanji,MADHYA PRADESH,251.734
Lalbarra,MADHYA PRADESH,319.8119
Balaghat,MADHYA PRADESH,512.2275
Kirnapur,MADHYA PRADESH,473.9184
Baihar,MADHYA PRADESH,672.0304
Paraswada,MADHYA PRADESH,337.6967
Lanji,MADHYA PRADESH,293.4229
Guna,MADHYA PRADESH,0.0
Bamori,MADHYA PRADESH,31.8683
Raghogarh,MADHYA PRADESH,10.1059
Maksoodangarh,MADHYA PRADESH,0.0
Kumbhraj,MADHYA PRADESH,10.7158
Aron,MADHYA PRADESH,0.0
Chachaura,MADHYA PRADESH,0.0
Isagarh,MADHYA PRADESH,0.0
Chanderi,MADHYA PRADESH,0.0
Ashoknagar,MADHYA PRADESH,0.0
Shadhora,MADHYA PRADESH,0.0
Mungaoli,MADHYA PRADESH,0.0
Beohari,MADHYA PRADESH,0.0
Jaisinghnagar,MADHYA PRADESH,0.0
Sohagpur,MADHYA PRADESH,131.2071
Jaitpur,MADHYA PRADESH,39.9471
Kotma,MADHYA PRADESH,310.4166
Anuppur,MADHYA PRADESH,334.8986
Jaithari,MADHYA PRADESH,230.5651
Pushparajgarh,MADHYA PRADESH,388.6021
Rampur Naikin,MADHYA PRADESH,0.0
Churhat,MADHYA PRADESH,0.0
Gopadbanas,MADHYA PRADESH,0.0
Sihawal,MADHYA PRADESH,0.0
Majhauli,MADHYA PRADESH,0.0
Kusmi,MADHYA PRADESH,0.0
Chitrangi,MADHYA PRADESH,6.619
Deosar,MADHYA PRADESH,0.0
Singrauli,MADHYA PRADESH,0.0
Thandla,MADHYA PRADESH,0.0
Petlawad,MADHYA PRADESH,10.256
Meghnagar,MADHYA PRADESH,0.0
Jhabua,MADHYA PRADESH,0.2539
Ranapur,MADHYA PRADESH,0.0
Bhavra,MADHYA PRADESH,0.0
Jobat,MADHYA PRADESH,21.3487
Alirajpur,MADHYA PRADESH,1.5778
Harsud,MADHYA PRADESH,0.0
Khalwa,MADHYA PRADESH,0.0
Khandwa,MADHYA PRADESH,0.0
Punasa,MADHYA PRADESH,0.0
Pandhana,MADHYA PRADESH,0.0
Burhanpur,MADHYA PRADESH,144.8603
Khaknar,MADHYA PRADESH,48.7099
Nepanagar,MADHYA PRADESH,80.9448
Susner,MADHYA PRADESH,18.873
Nalkheda,MADHYA PRADESH,0.0
Badod,MADHYA PRADESH,0.0
Agar,MADHYA PRADESH,0.0
Akkalkuwa,MAHARASHTRA,192.8752
Akrani,MAHARASHTRA,261.7722
Talode,MAHARASHTRA,184.6294
Shahade,MAHARASHTRA,272.9201
Nandurbar,MAHARASHTRA,399.1775
Nawapur,MAHARASHTRA,319.7216
Shirpur,MAHARASHTRA,76.5109
Sindkhede,MAHARASHTRA,169.1283
Sakri,MAHARASHTRA,376.2555
Dhule,MAHARASHTRA,465.4959
Chopda,MAHARASHTRA,0.0
Yawal,MAHARASHTRA,0.0
Raver,MAHARASHTRA,6.9334
Muktainagar (Edlabad),MAHARASHTRA,44.0897
Bodvad,MAHARASHTRA,0.279
Bhusawal,MAHARASHTRA,0.0
Jalgaon,MAHARASHTRA,0.0
Erandol,MAHARASHTRA,0.0
Dharangaon,MAHARASHTRA,0.0
Amalner,MAHARASHTRA,0.0
Parola,MAHARASHTRA,0.0
Bhadgaon,MAHARASHTRA,12.7174
Chalisgaon,MAHARASHTRA,1.2593
Pachora,MAHARASHTRA,12.0567
Jamner,MAHARASHTRA,8.5772
Jalgaon (Jamod),MAHARASHTRA,30.7725
Sangrampur,MAHARASHTRA,156.1709
Shegaon,MAHARASHTRA,222.8342
Nandura,MAHARASHTRA,139.7352
Malkapur,MAHARASHTRA,174.0691
Motala,MAHARASHTRA,197.5994
Khamgaon,MAHARASHTRA,375.8471
Mehkar,MAHARASHTRA,219.8616
Chikhli,MAHARASHTRA,112.1124
Buldana,MAHARASHTRA,129.5905
Deolgaon Raja,MAHARASHTRA,79.5594
Sindkhed Raja,MAHARASHTRA,107.6283
Lonar,MAHARASHTRA,122.3464
Telhara,MAHARASHTRA,189.9281
Akot,MAHARASHTRA,282.8707
Balapur,MAHARASHTRA,214.9235
Akola,MAHARASHTRA,305.5108
Murtijapur,MAHARASHTRA,187.5287
Patur,MAHARASHTRA,140.8054
Barshitakli,MAHARASHTRA,122.7984
Malegaon,MAHARASHTRA,137.742
Mangrulpir,MAHARASHTRA,355.179
Karanja,MAHARASHTRA,178.4951
Manora,MAHARASHTRA,338.2275
Washim,MAHARASHTRA,427.3704
Risod,MAHARASHTRA,271.3316
Dharni,MAHARASHTRA,166.497
Chikhaldara,MAHARASHTRA,90.8045
Anjangaon Surji,MAHARASHTRA,126.4377
Achalpur,MAHARASHTRA,164.7163
Chandurbazar,MAHARASHTRA,202.7227
Morshi,MAHARASHTRA,278.8151
Warud,MAHARASHTRA,162.8427
Teosa,MAHARASHTRA,198.3133
Amravati,MAHARASHTRA,458.5393
Bhatkuli,MAHARASHTRA,184.3698
Daryapur,MAHARASHTRA,104.9652
Nandgaon-Khandeshwar,MAHARASHTRA,60.3535
Chandur Railway,MAHARASHTRA,183.9175
Dhamangaon Railway,MAHARASHTRA,140.2522
Ashti,MAHARASHTRA,158.927
Karanja,MAHARASHTRA,258.7851
Arvi,MAHARASHTRA,393.0946
Seloo,MAHARASHTRA,456.537
Wardha,MAHARASHTRA,723.6411
Deoli,MAHARASHTRA,323.0018
Hinganghat,MAHARASHTRA,209.9901
Samudrapur,MAHARASHTRA,385.4811
Narkhed,MAHARASHTRA,33.2935
Katol,MAHARASHTRA,18.3186
Kalameshwar,MAHARASHTRA,0.0
Savner,MAHARASHTRA,0.0
Parseoni,MAHARASHTRA,0.0
Ramtek,MAHARASHTRA,1.4297
Mauda,MAHARASHTRA,1.2732
Kamptee,MAHARASHTRA,0.0
Nagpur (Rural),MAHARASHTRA,48.0411
Nagpur (Urban),MAHARASHTRA,6.6032
Hingna,MAHARASHTRA,0.0
Umred,MAHARASHTRA,19.6514
Kuhi,MAHARASHTRA,5.8467
Bhiwapur,MAHARASHTRA,27.8713
Tumsar,MAHARASHTRA,441.4856
Mohadi,MAHARASHTRA,373.0184
Bhandara,MAHARASHTRA,500.6275
Sakoli,MAHARASHTRA,362.3174
Lakhani,MAHARASHTRA,386.3308
Pauni,MAHARASHTRA,506.4987
Lakhandur,MAHARASHTRA,266.3887
Tirora,MAHARASHTRA,441.6189
Goregaon,MAHARASHTRA,407.6606
Gondiya,MAHARASHTRA,495.1402
Amgaon,MAHARASHTRA,249.1239
Salekasa,MAHARASHTRA,255.0476
Sadak-Arjuni,MAHARASHTRA,353.4682
Arjuni Morgaon,MAHARASHTRA,435.9807
Deori,MAHARASHTRA,306.464
Desaiganj (Vadasa),MAHARASHTRA,221.3213
Armori,MAHARASHTRA,465.1635
Kurkheda,MAHARASHTRA,216.0684
Korchi,MAHARASHTRA,0.9584
Dhanora,MAHARASHTRA,264.5077
Gadchiroli,MAHARASHTRA,385.0842
Chamorshi,MAHARASHTRA,2640.8058
Mulchera,MAHARASHTRA,253.8771
Etapalli,MAHARASHTRA,74.7509
Bhamragad,MAHARASHTRA,0.0
Aheri,MAHARASHTRA,126.2965
Sironcha,MAHARASHTRA,0.0
Warora,MAHARASHTRA,164.0872
Chimur,MAHARASHTRA,408.564
Nagbhir,MAHARASHTRA,504.1741
Brahmapuri,MAHARASHTRA,451.8716
Sawali,MAHARASHTRA,362.1398
Sindewahi,MAHARASHTRA,352.7214
Bhadravati,MAHARASHTRA,594.6718
Chandrapur,MAHARASHTRA,895.339
Mul,MAHARASHTRA,246.883
Pombhurna,MAHARASHTRA,117.6414
Ballarpur,MAHARASHTRA,173.7338
Korpana,MAHARASHTRA,515.3348
Jiwati,MAHARASHTRA,135.9826
Rajura,MAHARASHTRA,771.3325
Gondpipri,MAHARASHTRA,236.9688
Ner,MAHARASHTRA,119.4156
Babulgaon,MAHARASHTRA,106.3072
Kalamb,MAHARASHTRA,75.1226
Yavatmal,MAHARASHTRA,377.2385
Darwha,MAHARASHTRA,174.3664
Digras,MAHARASHTRA,195.8338
Pusad,MAHARASHTRA,186.6855
Umarkhed,MAHARASHTRA,201.1968
Mahagaon,MAHARASHTRA,160.4453
Arni,MAHARASHTRA,354.7838
Ghatanji,MAHARASHTRA,154.3576
Kelapur,MAHARASHTRA,181.3712
Ralegaon,MAHARASHTRA,167.6406
Maregaon,MAHARASHTRA,187.7653
Zari-Jamani,MAHARASHTRA,172.4864
Wani,MAHARASHTRA,165.2033
Mahoor,MAHARASHTRA,189.036
Kinwat,MAHARASHTRA,441.9276
Himayatnagar,MAHARASHTRA,268.5112
Hadgaon,MAHARASHTRA,335.2114
Ardhapur,MAHARASHTRA,134.8843
Nanded,MAHARASHTRA,353.0137
Mudkhed,MAHARASHTRA,264.2998
Bhokar,MAHARASHTRA,414.5798
Umri,MAHARASHTRA,224.814
Dharmabad,MAHARASHTRA,101.7894
Biloli,MAHARASHTRA,75.5405
Naigaon (Khairgaon),MAHARASHTRA,148.2894
Loha,MAHARASHTRA,147.1481
Kandhar,MAHARASHTRA,58.3692
Mukhed,MAHARASHTRA,164.7655
Deglur,MAHARASHTRA,42.2057
Sengaon,MAHARASHTRA,11.1211
Hingoli,MAHARASHTRA,0.0
Aundha (Nagnath),MAHARASHTRA,0.0
Kalamnuri,MAHARASHTRA,0.5183
Basmath,MAHARASHTRA,9.7138
Sailu,MAHARASHTRA,7.7288
Jintur,MAHARASHTRA,19.1424
Parbhani,MAHARASHTRA,0.0
Manwath,MAHARASHTRA,0.0
Pathri,MAHARASHTRA,3.9697
Sonpeth,MAHARASHTRA,0.0
Gangakhed,MAHARASHTRA,0.0
Palam,MAHARASHTRA,0.0
Purna,MAHARASHTRA,0.0
Bhokardan,MAHARASHTRA,258.5875
Jafferabad,MAHARASHTRA,216.6339
Jalna,MAHARASHTRA,137.5181
Badnapur,MAHARASHTRA,137.811
Ambad,MAHARASHTRA,142.3816
Ghansawangi,MAHARASHTRA,65.7887
Partur,MAHARASHTRA,216.112
Mantha,MAHARASHTRA,265.4619
Kannad,MAHARASHTRA,537.873
Soegaon,MAHARASHTRA,187.9283
Sillod,MAHARASHTRA,611.2757
Phulambri,MAHARASHTRA,69.107
Aurangabad,MAHARASHTRA,593.4273
Khuldabad,MAHARASHTRA,244.9566
Vaijapur,MAHARASHTRA,583.4076
Gangapur,MAHARASHTRA,635.3217
Paithan,MAHARASHTRA,531.2883
Surgana,MAHARASHTRA,0.0
Kalwan,MAHARASHTRA,3.6955
Deola,MAHARASHTRA,0.0
Baglan,MAHARASHTRA,0.0
Malegaon,MAHARASHTRA,58.8698
Nandgaon,MAHARASHTRA,24.3471
Chandvad,MAHARASHTRA,0.0
Dindori,MAHARASHTRA,0.0
Peint,MAHARASHTRA,0.0
Trimbakeshwar,MAHARASHTRA,11.1562
Nashik,MAHARASHTRA,14.797
Igatpuri,MAHARASHTRA,0.0
Sinnar,MAHARASHTRA,119.1716
Niphad,MAHARASHTRA,0.4724
Yevla,MAHARASHTRA,3.521
Thane,MAHARASHTRA,101.8531
Bhiwandi,MAHARASHTRA,155.3786
Shahapur,MAHARASHTRA,422.0722
Kalyan,MAHARASHTRA,187.9411
Ulhasnagar,MAHARASHTRA,25.5504
Ambarnath,MAHARASHTRA,62.7569
Murbad,MAHARASHTRA,129.1201
Greater Mumbai,MAHARASHTRA,7.4855
Mumbai Suburban,MAHARASHTRA,20.2554
Uran,MAHARASHTRA,201.6938
Panvel,MAHARASHTRA,411.9862
Karjat,MAHARASHTRA,225.1477
Khalapur,MAHARASHTRA,156.8334
Pen,MAHARASHTRA,242.0175
Alibag,MAHARASHTRA,311.8963
Murud,MAHARASHTRA,15.5306
Roha,MAHARASHTRA,245.2046
Sudhagad,MAHARASHTRA,144.2479
Mangaon,MAHARASHTRA,297.2993
Tala,MAHARASHTRA,84.2981
Shrivardhan,MAHARASHTRA,152.515
Mhasla,MAHARASHTRA,154.5972
Mahad,MAHARASHTRA,303.2277
Poladpur,MAHARASHTRA,147.4245
Junnar,MAHARASHTRA,176.5554
Ambegaon,MAHARASHTRA,54.6826
Shirur,MAHARASHTRA,258.1553
Khed,MAHARASHTRA,282.335
Mawal,MAHARASHTRA,96.7647
Mulshi,MAHARASHTRA,43.777
Haveli,MAHARASHTRA,226.733
Pune City,MAHARASHTRA,274.6305
Daund,MAHARASHTRA,139.4442
Purandhar,MAHARASHTRA,25.0855
Velhe,MAHARASHTRA,1.9727
Bhor,MAHARASHTRA,41.6257
Baramati,MAHARASHTRA,18.7913
Indapur,MAHARASHTRA,67.3591
Akola,MAHARASHTRA,493.2147
Sangamner,MAHARASHTRA,627.9116
Kopargaon,MAHARASHTRA,442.7759
Rahta,MAHARASHTRA,385.6279
Shrirampur,MAHARASHTRA,253.8723
Nevasa,MAHARASHTRA,508.035
Shevgaon,MAHARASHTRA,344.0943
Pathardi,MAHARASHTRA,502.0376
Nagar,MAHARASHTRA,983.4346
Rahuri,MAHARASHTRA,481.9648
Parner,MAHARASHTRA,681.0573
Shrigonda,MAHARASHTRA,261.4425
Karjat,MAHARASHTRA,428.3513
Jamkhed,MAHARASHTRA,398.2132
Ashti,MAHARASHTRA,337.058
Patoda,MAHARASHTRA,283.2623
Shirur (Kasar),MAHARASHTRA,150.6436
Georai,MAHARASHTRA,201.2728
Manjlegaon,MAHARASHTRA,137.8945
Wadwani,MAHARASHTRA,141.3614
Bid,MAHARASHTRA,163.4199
Kaij,MAHARASHTRA,53.1228
Dharur,MAHARASHTRA,20.6827
Parli,MAHARASHTRA,4.8957
Ambejogai,MAHARASHTRA,21.6503
Latur,MAHARASHTRA,2.1431
Renapur,MAHARASHTRA,6.0808
Ahmadpur,MAHARASHTRA,1.3455
Jalkot,MAHARASHTRA,0.0
Chakur,MAHARASHTRA,0.0
Shirur-Anantpal,MAHARASHTRA,0.0
Ausa,MAHARASHTRA,0.0
Nilanga,MAHARASHTRA,0.0
Deoni,MAHARASHTRA,0.0
Udgir,MAHARASHTRA,0.0
Paranda,MAHARASHTRA,35.0215
Bhum,MAHARASHTRA,27.1933
Washi,MAHARASHTRA,0.0
Kalamb,MAHARASHTRA,2.174
Osmanabad,MAHARASHTRA,5.6013
